id,event_id,latitude,longitude,type,area,date_time,state,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,canopy,fccs_number
SF11C28228020013184050,SF11E143067,48.559,-119.268,WF,39.2313726,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28228120013184050,SF11E143067,48.424,-119.304,WF,5217.772543,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28228220013184050,SF11E143067,48.312,-119.257,WF,510.0078429,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28228320013184050,SF11E143067,48.288,-119.254,WF,78.4627452,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28228420013184050,SF11E143067,48.356,-119.273,WF,39.2313726,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28228520013184050,SF11E143067,48.523,-119.319,WF,170.5711852,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28228620013184050,SF11E143067,48.284,-119.312,WF,1705.711848,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28228720013184050,SF11E143067,48.615,-119.391,WF,170.5711852,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28228820013184050,SF11E143067,48.318,-119.386,WF,2046.854217,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28228920013184050,SF11E143067,48.658,-119.449,WF,170.5711852,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28229120013184050,SF11E143067,48.367,-119.473,WF,1364.569478,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28229320013184050,SF11E143067,48.634,-119.564,WF,199.9685934,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28229420013184050,SF11E143067,48.666,-119.634,WF,45.99277648,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28229520013184050,SF11E143067,48.673,-119.711,WF,2437.617147,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28229620013184050,SF11E143067,48.433,-119.735,WF,10078.41708,201508230000Z,WA,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C28229720013184050,SF11E143067,48.619,-119.732,WF,827.8699746,201508230000Z,WA,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C28229920013184050,SF11E143067,48.67,-119.758,WF,91.98555296,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28230020013184050,SF11E143067,48.481,-119.734,WF,979.8461056,201508230000Z,WA,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C28230120013184050,SF11E143067,48.508,-119.77,WF,1049.835112,201508230000Z,WA,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C28230220013184050,SF11E143067,48.389,-119.738,WF,69.98900768,201508230000Z,WA,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C28230420013184050,SF11E143067,48.404,-119.837,WF,275.9566579,201508230000Z,WA,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C28230520013184050,SF11E143067,48.452,-119.877,WF,1563.754396,201508230000Z,WA,0.5,1,2,6.3,3.9,0.3,1,0.26,10.5,4.2,0.04,5.85,59
SF11C28230720013184050,SF11E143067,48.48,-119.901,WF,137.9783294,201508230000Z,WA,0.5,1,2,6.3,3.9,0.3,1,0.26,10.5,4.2,0.04,5.85,59
SF11C28231220013184050,SF11E139677,48.032,-119.998,WF,143.0577013,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28231320013184050,SF11E139677,48.005,-120.005,WF,143.0577013,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28231620013184050,SF11E139677,48.056,-120.126,WF,71.52885066,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28231720013184050,SF11E139677,48.106,-120.173,WF,1359.048159,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28231820013184050,SF11E139677,48.069,-120.176,WF,71.52885066,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28231920013184050,SF11E136622,48.404,-120.29,WF,1293.404231,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28232020013184050,SF11E139677,47.907,-120.174,WF,2021.467514,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28232120013184050,SF11E139677,47.927,-120.179,WF,155.4975014,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28232220013184050,SF11E139677,47.986,-120.196,WF,155.4975014,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28232320013184050,SF11E139677,47.942,-120.234,WF,5007.019533,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28232420013184050,SF11E118256,48.106,-120.656,WF,37.34635412,201508230000Z,WA,0.1,0.4,1.7,4.4,13.6,0,0.43,0.12,24.9,2.3,0.08,11.45,61
SF11C28232520013184050,SF11E118256,48.082,-120.716,WF,2315.47395,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28232620013184050,SF11E118256,48.092,-120.689,WF,149.3854165,201508230000Z,WA,0.5,1,2,6.3,3.9,0.3,1,0.26,10.5,4.2,0.04,5.85,59
SF11C28232720013184050,SF11E118256,48.139,-120.711,WF,37.34635412,201508230000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C28232820013184050,SF11E118256,48.165,-120.749,WF,37.34635412,201508230000Z,WA,0.1,0.4,1.7,4.4,13.6,0,0.43,0.12,24.9,2.3,0.08,11.45,61
SF11C28232920013184050,SF11E118256,48.036,-120.725,WF,37.34635412,201508230000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28233020013184050,SF11E118256,48.215,-120.801,WF,448.1562486,201508230000Z,WA,0.3,0.4,0.9,1.1,0,0,0,0,0.1,1.3,0,2.33,319
SF11C28233120013184050,SF11E140011,48.821,-121.075,WF,145.2697266,201508230000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C28233220013184050,SF11E140011,48.86,-121.115,WF,581.0789095,201508230000Z,WA,0.2,0.2,0.4,0.2,6,2.5,0.16,0.08,24.5,3,0.02,9.38,238
SF11C28233320013184050,SF11E138408,48.625,-121.193,WF,212.3172942,201508230000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C28233420013184050,SF11E138408,48.71,-121.216,WF,707.7243123,201508230000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C28233520013184050,SF11E138408,48.664,-121.249,WF,566.1794496,201508230000Z,WA,1,2,4,2,3,6,3.29,0.13,8,4,0.03,20.96,2
SF11C28233620013184050,SF11E138408,48.704,-121.254,WF,70.77243139,201508230000Z,WA,0.2,0.2,0.4,0.2,6,2.5,0.16,0.08,24.5,3,0.02,9.38,238
SF11C28234120013184050,SF11E125404,46.208,-121.386,WF,7309.070109,201508230000Z,WA,0.5,1,2,6.3,3.9,0.3,1,0.26,10.5,4.2,0.04,5.85,59
SF11C28234920013184050,SF11E125404,46.175,-121.451,WF,39.50848717,201508230000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C28235020013184050,SF11E125404,46.233,-121.469,WF,39.50848717,201508230000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C28235120013184050,SF11E125404,46.122,-121.464,WF,39.50848717,201508230000Z,WA,0.2,0.2,0.4,0.2,6,2.5,0.16,0.08,24.5,3,0.02,9.38,238
SF11C28235320013184050,SF11E125404,46.118,-121.512,WF,316.0678965,201508230000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C28570220013183820,SF11E129721,48.502,-117.097,WF,51.16149078,201508240000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C28570320013183820,SF11E129721,48.399,-117.119,WF,51.16149078,201508240000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C28570420013183820,SF11E129721,48.453,-117.185,WF,102.3229816,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28570520013183820,SF11E143088,48.735,-117.235,WF,60.66666657,201508240000Z,WA,0.3,1.2,2.5,12,7,0,1.11,0.14,14.2,2.2,0.06,9.55,70
SF11C28570620013183820,SF11E129721,48.431,-117.202,WF,51.16149078,201508240000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C28570920013183820,SF11E148739,48.82,-118.164,WF,71.27467424,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28571020013183820,SF11E131449,47.995,-117.97,WF,61.80869579,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28571120013183820,SF11E131449,48.068,-117.988,WF,123.6173916,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28571320013183820,SF11E131449,48.087,-118.011,WF,247.2347832,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28571420013183820,SF11E131449,48.002,-118.019,WF,432.6608692,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28571520013183820,SF11E131449,48.06,-118.016,WF,61.80869579,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28571820013183820,SF11E148739,48.735,-118.198,WF,213.8240227,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28571920013183820,SF11E131773,46.035,-117.557,WF,170.0368101,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28572020013183820,SF11E131449,48.077,-118.073,WF,432.6608692,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28572320013183820,SF11E131449,47.967,-118.038,WF,61.80869579,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28572520013183820,SF11E131773,46.044,-117.609,WF,510.1104302,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28572720013183820,SF11E131773,46.137,-117.638,WF,170.0368101,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28572820013183820,SF11E131449,47.951,-118.089,WF,185.4260874,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28572920013183820,SF11E148739,48.831,-118.335,WF,71.27467424,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28573020013183820,SF11E131449,47.96,-118.131,WF,185.4260874,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28573220013183820,SF11E148739,48.602,-118.306,WF,71.27467424,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28573320013183820,SF11E148739,48.944,-118.41,WF,142.5493485,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28573520013183820,SF11E131773,46.067,-117.723,WF,170.0368101,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28573620013183820,SF11E148739,48.754,-118.391,WF,142.5493485,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28573820013183820,SF11E148739,48.615,-118.37,WF,142.5493485,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28573920013183820,SF11E148739,48.742,-118.495,WF,142.5493485,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28574020013183820,SF11E143067,48.479,-118.721,WF,136.4326429,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28574120013183820,SF11E143067,48.546,-118.793,WF,68.21632145,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28574220013183820,SF11E143067,48.489,-118.804,WF,272.8652858,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28574320013183820,SF11E143067,48.365,-118.805,WF,272.8652858,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28574420013183820,SF11E143067,48.404,-118.8,WF,68.21632145,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28574520013183820,SF11E143067,48.551,-118.849,WF,886.8121773,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28574620013183820,SF11E143067,48.534,-118.889,WF,272.8652858,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28574720013183820,SF11E143067,48.24,-118.817,WF,136.4326429,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28574820013183820,SF11E143067,48.285,-118.827,WF,613.9468915,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28574920013183820,SF11E143067,48.31,-118.866,WF,545.7305701,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28575020013183820,SF11E143067,48.245,-118.901,WF,136.4326429,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28575120013183820,SF11E143067,48.296,-118.938,WF,68.21632145,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28575220013183820,SF11E143067,48.245,-118.94,WF,68.21632145,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28575320013183820,SF11E143067,48.342,-118.981,WF,68.21632145,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28575420013183820,SF11E143067,48.279,-118.994,WF,68.21632145,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28575520013183820,SF11E143067,48.227,-119.01,WF,68.21632145,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28575620013183820,SF11E143067,48.251,-119.046,WF,272.8652858,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28575720013183820,SF11E143067,48.384,-119.094,WF,1296.110105,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28575820013183820,SF11E143067,48.222,-119.047,WF,136.4326429,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28575920013183820,SF11E143067,48.331,-119.069,WF,204.6489643,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28576020013183820,SF11E143067,48.568,-119.195,WF,39.2313726,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28576120013183820,SF11E143067,48.457,-119.195,WF,39.2313726,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28576220013183820,SF11E143067,48.457,-119.232,WF,78.4627452,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28576320013183820,SF11E143067,48.619,-119.265,WF,353.0823525,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28576420013183820,SF11E143067,48.392,-119.23,WF,78.4627452,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28576520013183820,SF11E143067,48.307,-119.245,WF,156.9254904,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28576620013183820,SF11E143067,48.438,-119.296,WF,274.6196073,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28576720013183820,SF11E143067,48.415,-119.289,WF,196.1568621,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28576820013183820,SF11E143067,48.446,-119.283,WF,78.4627452,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28576920013183820,SF11E143067,48.466,-119.288,WF,117.6941178,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28577020013183820,SF11E143067,48.376,-119.278,WF,39.2313726,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28577120013183820,SF11E143067,48.394,-119.299,WF,39.2313726,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28577220013183820,SF11E143067,48.263,-119.293,WF,170.5711852,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28577320013183820,SF11E143067,48.408,-119.348,WF,170.5711852,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28577520013183820,SF11E143067,48.691,-119.672,WF,45.99277648,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28577620013183820,SF11E143067,48.668,-119.701,WF,137.9783294,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28577720013183820,SF11E143067,48.457,-119.681,WF,69.98900768,201508240000Z,WA,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C28577820013183820,SF11E143067,48.452,-119.767,WF,699.8900748,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28578420013183820,SF11E139677,47.991,-120.002,WF,71.52885066,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28578520013183820,SF11E139677,48.129,-120.11,WF,143.0577013,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28578620013183820,SF11E139677,48.122,-120.198,WF,214.586552,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28578720013183820,SF11E139677,47.956,-120.188,WF,155.4975014,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28578820013183820,SF11E136622,48.375,-120.319,WF,143.7115816,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28578920013183820,SF11E118256,48.039,-120.675,WF,1045.697913,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28579020013183820,SF11E118256,48.086,-120.733,WF,74.69270823,201508240000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C28579120013183820,SF11E140011,48.855,-121.117,WF,145.2697266,201508240000Z,WA,0.2,0.2,0.4,0.2,6,2.5,0.16,0.08,24.5,3,0.02,9.38,238
SF11C28579220013183820,SF11E138408,48.678,-121.223,WF,283.0897255,201508240000Z,WA,1.5,2.6,2.5,2,3.7,7,2.23,0.14,32.7,2.5,0.02,10.6,9
SF11C28579720013183820,SF11E125404,46.164,-121.316,WF,79.01697434,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28579920013183820,SF11E125404,46.194,-121.346,WF,237.0509222,201508240000Z,WA,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3,3,0.01,11.21,208
SF11C28580020013183820,SF11E125404,46.267,-121.401,WF,395.0848709,201508240000Z,WA,0.2,0.2,0.4,0.2,6,2.5,0.16,0.08,24.5,3,0.02,9.38,238
SF11C28580220013183820,SF11E125404,46.181,-121.409,WF,39.50848717,201508240000Z,WA,0.1,0.4,1.7,4.4,13.6,0,0.43,0.12,24.9,2.3,0.08,11.45,61
SF11C28580320013183820,SF11E125404,46.224,-121.422,WF,118.5254615,201508240000Z,WA,0.1,0.4,1.7,4.4,13.6,0,0.43,0.12,24.9,2.3,0.08,11.45,61
SF11C28584820013183820,SF11E143067,48.301,-118.894,WF,68.21632145,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28584920013183820,SF11E143067,48.438,-119.06,WF,136.4326429,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28585020013183820,SF11E143067,48.459,-119.05,WF,136.4326429,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28585120013183820,SF11E143067,48.373,-119.627,WF,199.9685934,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28585220013183820,SF11E143067,48.386,-119.767,WF,69.98900768,201508240000Z,WA,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C28585320013183820,SF11E118256,48.157,-120.808,WF,37.34635412,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28585420013183820,SF11E139677,48.022,-119.996,WF,71.52885066,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28586020013183820,SF11E131773,46.1,-117.751,WF,510.1104302,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28588920013183820,SF11E131773,46.071,-117.775,WF,340.0736202,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28589020013183820,SF11E141622,45.911,-120.091,AG,200,201508240000Z,WA,0,0,0,0,0,0,0.03,0.86,0,2.7,0.15,0,66
SF11C28589120013183820,SF11E125404,46.202,-121.425,WF,118.5254615,201508240000Z,WA,0.3,1.2,2.5,12,7,0,1.11,0.14,14.2,2.2,0.06,9.55,70
SF11C28589220013183820,SF11E125404,46.22,-121.348,WF,39.50848717,201508240000Z,WA,1,2,4,10,20,10,0.73,0.02,17,6,0.01,16.89,8
SF11C28589420013183820,SF11E136622,48.418,-120.302,WF,287.4231631,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28589520013183820,SF11E139677,47.975,-120.238,WF,143.0577013,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28589620013183820,SF11E118256,48.121,-120.742,WF,224.0781239,201508240000Z,WA,0.1,0.4,1.7,4.4,13.6,0,0.43,0.12,24.9,2.3,0.08,11.45,61
SF11C28589720013183820,SF11E118256,48.108,-120.679,WF,186.7317698,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28589820013183820,SF11E118256,48.124,-120.676,WF,37.34635412,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28589920013183820,SF11E118256,48.229,-120.8,WF,37.34635412,201508240000Z,WA,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
